Employee #,Last Name,First Name,Date,Time-in,Time-out,"Hours 
Worked",Month,Week,
10003,San Jose,Brad ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10004,Salcedo,Anthony,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10005,Romualdez,Alice,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10006,Atienza,Rosie ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10007,Farala,Martha,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10008,Martinez,Leila,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10009,San Jose,Allison ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10010,Rosario,Cydney ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10011,Lopez,Josie ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10012,De Leon,Selena ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10013,Romualdez,Fredrick ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10014,Bautista,Mark ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10015,Lazaro,Darlene ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10016,Delos Santos,Kolby ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10017,Santos,Vella ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10018,Del Rosario,Tomas,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10019,Tolentino,Jacklyn ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10020,Gutierrez,Percival ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10021,Manalaysay,Garfield ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10022,Villegas,Lizeth ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10023,Ramos,Carol ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10024,Maceda,Emelia ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10025,Aguilar,Delia ,12-May-22,08:00:00,17:00:00,8,May,09-May-22,2
10001,Crisostomo,Jose,12-Jun-22,08:00:00,17:00:00,8,Jun,28-Nov-22,2
10002,Mata,Christian,12-Jun-22,08:00:00,17:00:00,8,Jun,28-Nov-22,2
10003,San Jose,Brad ,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10004,Salcedo,Anthony,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10005,Romualdez,Alice,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10006,Atienza,Rosie ,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10007,Farala,Martha,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10008,Martinez,Leila,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10009,San Jose,Allison ,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10010,Rosario,Cydney ,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10011,Lopez,Josie ,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10012,De Leon,Selena ,12-Jun-22,08:00:00,17:00:00,8,Jun,06-Jun-22,2
10013,Romualdez,Fredrick ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10014,Bautista,Mark ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10015,Lazaro,Darlene ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10016,Delos Santos,Kolby ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10017,Santos,Vella ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10018,Del Rosario,Tomas,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10019,Tolentino,Jacklyn ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10020,Gutierrez,Percival ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10021,Manalaysay,Garfield ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10022,Villegas,Lizeth ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10023,Ramos,Carol ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10024,Maceda,Emelia ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10025,Aguilar,Delia ,12-Jun-22,10:00:00,17:00:00,6,Jun,06-Jun-22,2
10001,Crisostomo,Jose,12-Jul-22,08:00:00,17:00:00,8,Jul,28-Nov-22,2
10002,Mata,Christian,12-Jul-22,08:00:00,17:00:00,8,Jul,28-Nov-22,2
10003,San Jose,Brad ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10004,Salcedo,Anthony,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10005,Romualdez,Alice,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10006,Atienza,Rosie ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10007,Farala,Martha,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10008,Martinez,Leila,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10009,San Jose,Allison ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10010,Rosario,Cydney ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10011,Lopez,Josie ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10012,De Leon,Selena ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10013,Romualdez,Fredrick ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10014,Bautista,Mark ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10015,Lazaro,Darlene ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10016,Delos Santos,Kolby ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10017,Santos,Vella ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10018,Del Rosario,Tomas,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10019,Tolentino,Jacklyn ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10020,Gutierrez,Percival ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10021,Manalaysay,Garfield ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10022,Villegas,Lizeth ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10023,Ramos,Carol ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10024,Maceda,Emelia ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10025,Aguilar,Delia ,12-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10001,Crisostomo,Jose,12-Aug-22,00:00:00,00:00:00,fixed,Aug,05-Dec-22,2
10002,Mata,Christian,12-Aug-22,00:00:00,00:00:00,fixed,Aug,05-Dec-22,2
10003,San Jose,Brad ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10004,Salcedo,Anthony,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10005,Romualdez,Alice,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10006,Atienza,Rosie ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10007,Farala,Martha,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10008,Martinez,Leila,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10009,San Jose,Allison ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10010,Rosario,Cydney ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10011,Lopez,Josie ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10012,De Leon,Selena ,12-Aug-22,00:00:00,00:00:00,0,Aug,08-Aug-22,2
10013,Romualdez,Fredrick ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10014,Bautista,Mark ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10015,Lazaro,Darlene ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10016,Delos Santos,Kolby ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10017,Santos,Vella ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10018,Del Rosario,Tomas,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10019,Tolentino,Jacklyn ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10020,Gutierrez,Percival ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10021,Manalaysay,Garfield ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10022,Villegas,Lizeth ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10023,Ramos,Carol ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10024,Maceda,Emelia ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10025,Aguilar,Delia ,12-Aug-22,00:00:00,00:00:00,fixed,Aug,08-Aug-22,2
10001,Crisostomo,Jose,12-Sep-22,08:00:00,17:00:00,8,Sep,05-Dec-22,2
10002,Mata,Christian,12-Sep-22,08:00:00,17:00:00,8,Sep,05-Dec-22,2
10003,San Jose,Brad ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10004,Salcedo,Anthony,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10005,Romualdez,Alice,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10006,Atienza,Rosie ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10007,Farala,Martha,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10008,Martinez,Leila,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10009,San Jose,Allison ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10010,Rosario,Cydney ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10011,Lopez,Josie ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10012,De Leon,Selena ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10013,Romualdez,Fredrick ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10014,Bautista,Mark ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10015,Lazaro,Darlene ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10016,Delos Santos,Kolby ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10017,Santos,Vella ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10018,Del Rosario,Tomas,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10019,Tolentino,Jacklyn ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10020,Gutierrez,Percival ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10021,Manalaysay,Garfield ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10022,Villegas,Lizeth ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10023,Ramos,Carol ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10024,Maceda,Emelia ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10025,Aguilar,Delia ,12-Sep-22,08:00:00,17:00:00,8,Sep,12-Sep-22,2
10001,Crisostomo,Jose,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10002,Mata,Christian,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10003,San Jose,Brad ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10004,Salcedo,Anthony,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10005,Romualdez,Alice,12-Dec-22,08:15:00,17:00:00,7.75,Dec,12-Dec-22,2
10006,Atienza,Rosie ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10007,Farala,Martha,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10008,Martinez,Leila,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10009,San Jose,Allison ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10010,Rosario,Cydney ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10011,Lopez,Josie ,12-Dec-22,10:30:00,17:00:00,5.5,Dec,12-Dec-22,2
10012,De Leon,Selena ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10013,Romualdez,Fredrick ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10014,Bautista,Mark ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10015,Lazaro,Darlene ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10016,Delos Santos,Kolby ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10017,Santos,Vella ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10018,Del Rosario,Tomas,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10019,Tolentino,Jacklyn ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10020,Gutierrez,Percival ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10021,Manalaysay,Garfield ,12-Dec-22,13:00:00,17:00:00,3,Dec,12-Dec-22,2
10022,Villegas,Lizeth ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10023,Ramos,Carol ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10024,Maceda,Emelia ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10025,Aguilar,Delia ,12-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10001,Crisostomo,Jose,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10002,Mata,Christian,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10003,San Jose,Brad ,13-Dec-22,11:30:00,17:00:00,4.5,Dec,12-Dec-22,2
10004,Salcedo,Anthony,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10005,Romualdez,Alice,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10006,Atienza,Rosie ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10007,Farala,Martha,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10008,Martinez,Leila,13-Dec-22,08:10:00,17:00:00,7.83,Dec,12-Dec-22,2
10009,San Jose,Allison ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10010,Rosario,Cydney ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10011,Lopez,Josie ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10012,De Leon,Selena ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10013,Romualdez,Fredrick ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10014,Bautista,Mark ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10015,Lazaro,Darlene ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10016,Delos Santos,Kolby ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10017,Santos,Vella ,13-Dec-22,08:05:00,17:00:00,7.92,Dec,12-Dec-22,2
10018,Del Rosario,Tomas,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10019,Tolentino,Jacklyn ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10020,Gutierrez,Percival ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10021,Manalaysay,Garfield ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10022,Villegas,Lizeth ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10023,Ramos,Carol ,13-Dec-22,09:00:00,17:00:00,7,Dec,12-Dec-22,2
10024,Maceda,Emelia ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10025,Aguilar,Delia ,13-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10001,Crisostomo,Jose,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10002,Mata,Christian,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10003,San Jose,Brad ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10004,Salcedo,Anthony,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10005,Romualdez,Alice,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10006,Atienza,Rosie ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10007,Farala,Martha,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10008,Martinez,Leila,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10009,San Jose,Allison ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10010,Rosario,Cydney ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10011,Lopez,Josie ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10012,De Leon,Selena ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10013,Romualdez,Fredrick ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10014,Bautista,Mark ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10015,Lazaro,Darlene ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10016,Delos Santos,Kolby ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10017,Santos,Vella ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10018,Del Rosario,Tomas,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10019,Tolentino,Jacklyn ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10020,Gutierrez,Percival ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10021,Manalaysay,Garfield ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10022,Villegas,Lizeth ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10023,Ramos,Carol ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10024,Maceda,Emelia ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10025,Aguilar,Delia ,14-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10001,Crisostomo,Jose,15-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10002,Mata,Christian,15-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10003,San Jose,Brad ,15-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10004,Salcedo,Anthony,15-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10005,Romualdez,Alice,15-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10006,Atienza,Rosie ,15-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10007,Farala,Martha,15-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10008,Martinez,Leila,15-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10009,San Jose,Allison ,15-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10010,Rosario,Cydney ,15-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10011,Lopez,Josie ,15-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10012,De Leon,Selena ,15-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10013,Romualdez,Fredrick ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10014,Bautista,Mark ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10015,Lazaro,Darlene ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10016,Delos Santos,Kolby ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10017,Santos,Vella ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10018,Del Rosario,Tomas,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10019,Tolentino,Jacklyn ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10020,Gutierrez,Percival ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10021,Manalaysay,Garfield ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10022,Villegas,Lizeth ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10023,Ramos,Carol ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10024,Maceda,Emelia ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10025,Aguilar,Delia ,15-Dec-22,10:00:00,17:00:00,6,Dec,12-Dec-22,2
10001,Crisostomo,Jose,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10002,Mata,Christian,16-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10003,San Jose,Brad ,16-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10004,Salcedo,Anthony,16-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10005,Romualdez,Alice,16-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10006,Atienza,Rosie ,16-Dec-22,00:00:00,00:00:00,fixed,Dec,12-Dec-22,2
10007,Farala,Martha,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10008,Martinez,Leila,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10009,San Jose,Allison ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10010,Rosario,Cydney ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10011,Lopez,Josie ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10012,De Leon,Selena ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10013,Romualdez,Fredrick ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10014,Bautista,Mark ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10015,Lazaro,Darlene ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10016,Delos Santos,Kolby ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10017,Santos,Vella ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10018,Del Rosario,Tomas,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10019,Tolentino,Jacklyn ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10020,Gutierrez,Percival ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10021,Manalaysay,Garfield ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10022,Villegas,Lizeth ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10023,Ramos,Carol ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10024,Maceda,Emelia ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10025,Aguilar,Delia ,16-Dec-22,08:00:00,17:00:00,8,Dec,12-Dec-22,2
10001,Crisostomo,Jose,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10002,Mata,Christian,19-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10003,San Jose,Brad ,19-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10004,Salcedo,Anthony,19-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10005,Romualdez,Alice,19-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10006,Atienza,Rosie ,19-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10007,Farala,Martha,19-Dec-22,08:27:00,17:00:00,7.55,Dec,19-Dec-22,3
10008,Martinez,Leila,19-Dec-22,08:01:00,17:00:00,7.98,Dec,19-Dec-22,3
10009,San Jose,Allison ,19-Dec-22,08:05:00,17:00:00,7.92,Dec,19-Dec-22,3
10010,Rosario,Cydney ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10011,Lopez,Josie ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10012,De Leon,Selena ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10013,Romualdez,Fredrick ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10014,Bautista,Mark ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10015,Lazaro,Darlene ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10016,Delos Santos,Kolby ,19-Dec-22,08:28:00,17:00:00,7.53,Dec,19-Dec-22,3
10017,Santos,Vella ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10018,Del Rosario,Tomas,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10019,Tolentino,Jacklyn ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10020,Gutierrez,Percival ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10021,Manalaysay,Garfield ,19-Dec-22,08:11:00,17:00:00,7.82,Dec,19-Dec-22,3
10022,Villegas,Lizeth ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10023,Ramos,Carol ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10024,Maceda,Emelia ,19-Dec-22,08:21:00,17:00:00,7.65,Dec,19-Dec-22,3
10025,Aguilar,Delia ,19-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10001,Crisostomo,Jose,20-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
10002,Mata,Christian,20-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10003,San Jose,Brad ,20-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10004,Salcedo,Anthony,20-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10005,Romualdez,Alice,20-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10006,Atienza,Rosie ,20-Dec-22,00:00:00,00:00:00,fixed,Dec,19-Dec-22,3
10007,Farala,Martha,20-Dec-22,08:00:00,17:00:00,8,Dec,19-Dec-22,3
